img1,img2,verified,distance
task_datasets\7T5A8447.JPG,task_datasets\7T5A8485.JPG,True,0.4163645894152289
task_datasets\7T5A8447.JPG,task_datasets\7T5A8500.JPG,True,0.6199800809217466
task_datasets\7T5A8447.JPG,task_datasets\7T5A8508.JPG,True,0.6046703662516937
task_datasets\7T5A8447.JPG,task_datasets\7T5A8733.JPG,False,0.7160842387207191
task_datasets\7T5A8447.JPG,task_datasets\7T5A8735.JPG,True,0.5481392171152488
task_datasets\7T5A8447.JPG,task_datasets\7T5A8740.JPG,True,0.5729700895338066
task_datasets\7T5A8447.JPG,task_datasets\7T5A8745.JPG,True,0.6084832229274291
task_datasets\7T5A8447.JPG,task_datasets\7T5A8749.JPG,True,0.6747731760287348
task_datasets\7T5A8447.JPG,task_datasets\7T5A8752.JPG,True,0.6250652721161242
task_datasets\7T5A8447.JPG,task_datasets\7T5A8753.JPG,True,0.49624506678406166
task_datasets\7T5A8447.JPG,task_datasets\7T5A8758.JPG,True,0.5456158074598408
task_datasets\7T5A8447.JPG,task_datasets\7T5A8762.JPG,True,0.35592574170198454
task_datasets\7T5A8447.JPG,task_datasets\7T5A8768.JPG,True,0.4163903604045053
task_datasets\7T5A8447.JPG,task_datasets\7T5A8775.JPG,True,0.29918725653459477
task_datasets\7T5A8447.JPG,task_datasets\7T5A8795.JPG,True,0.3389944423705117
task_datasets\7T5A8447.JPG,task_datasets\7T5A8921.JPG,True,0.4081656209126032
task_datasets\7T5A8447.JPG,task_datasets\7T5A8935.JPG,True,0.4164879311088924
task_datasets\7T5A8447.JPG,task_datasets\7T5A8936.JPG,True,0.46405072973427597
task_datasets\7T5A8447.JPG,task_datasets\7T5A9437.JPG,True,0.5710367409221049
task_datasets\7T5A8447.JPG,task_datasets\7T5A9442.JPG,True,0.5483983494028577
task_datasets\7T5A8447.JPG,task_datasets\7T5A9446.JPG,True,0.5841848014594614
task_datasets\7T5A8447.JPG,task_datasets\7T5A9449.JPG,True,0.5491874555685933
task_datasets\7T5A8447.JPG,task_datasets\7T5A9450.JPG,False,0.7342258766285401
task_datasets\7T5A8447.JPG,task_datasets\7T5A9451.JPG,True,0.5675679882073594
task_datasets\7T5A8447.JPG,task_datasets\7T5A9452.JPG,True,0.5686220621048337
task_datasets\7T5A8447.JPG,task_datasets\7T5A9454.JPG,True,0.5474330954288632
task_datasets\7T5A8447.JPG,task_datasets\7T5A9466.JPG,True,0.4208740061641564
task_datasets\7T5A8447.JPG,task_datasets\7T5A9474.JPG,True,0.5688058783800234
task_datasets\7T5A8447.JPG,task_datasets\7T5A9492.JPG,True,0.572447029090874
task_datasets\7T5A8447.JPG,task_datasets\7T5A9493.JPG,True,0.5819410249683244
task_datasets\7T5A8447.JPG,task_datasets\7T5A9496.JPG,True,0.6003688773939411
task_datasets\7T5A8447.JPG,task_datasets\7T5A9500.JPG,True,0.45341888649319906
task_datasets\7T5A8447.JPG,task_datasets\7T5A9564.JPG,True,0.4801075598794251
task_datasets\7T5A8447.JPG,task_datasets\7T5A9583.JPG,True,0.5870930103536259
task_datasets\7T5A8447.JPG,task_datasets\7T5A9599.JPG,True,0.41211670529091193
task_datasets\7T5A8447.JPG,task_datasets\7T5A9635.JPG,True,0.5374731384184159
task_datasets\7T5A8447.JPG,task_datasets\7T5A9654.JPG,True,0.458057272677617
task_datasets\7T5A8447.JPG,task_datasets\7T5A9676.JPG,True,0.30795452843510085
task_datasets\7T5A8447.JPG,task_datasets\7T5A9678.JPG,True,0.5918253861231656
task_datasets\7T5A8447.JPG,task_datasets\7T5A9679.JPG,True,0.45514284905067726
task_datasets\7T5A8447.JPG,task_datasets\7T5A9685.JPG,True,0.27513765479627383
task_datasets\7T5A8447.JPG,task_datasets\7T5A9686.JPG,True,0.3363056142684404
task_datasets\7T5A8447.JPG,task_datasets\IMG_6716.JPG,True,0.4957468771441401
task_datasets\7T5A8447.JPG,task_datasets\IMG_6717.JPG,True,0.4504376476451508
task_datasets\7T5A8447.JPG,task_datasets\IMG_6721.JPG,True,0.5211043862225015
task_datasets\7T5A8447.JPG,task_datasets\IMG_6725.JPG,True,0.657556981023397
task_datasets\7T5A8447.JPG,task_datasets\IMG_6750.JPG,True,0.6780457447244241
task_datasets\7T5A8447.JPG,task_datasets\IMG_6752.JPG,True,0.6036335238780204
task_datasets\7T5A8447.JPG,task_datasets\IMG_6753.JPG,True,0.49355787731260814
task_datasets\7T5A8449.JPG,task_datasets\7T5A8450.JPG,True,0.39279496855378226
task_datasets\7T5A8449.JPG,task_datasets\7T5A8452.JPG,True,0.3651133375648761
task_datasets\7T5A8449.JPG,task_datasets\7T5A8455.JPG,True,0.5601157881717176
task_datasets\7T5A8449.JPG,task_datasets\7T5A8456.JPG,True,0.13337716914471076
task_datasets\7T5A8449.JPG,task_datasets\7T5A8457.JPG,True,0.19548408238241
task_datasets\7T5A8449.JPG,task_datasets\7T5A8458.JPG,True,0.2813566523613713
task_datasets\7T5A8449.JPG,task_datasets\7T5A8459.JPG,True,0.2662594821724307
task_datasets\7T5A8449.JPG,task_datasets\7T5A8460.JPG,True,0.43787847394533896
task_datasets\7T5A8449.JPG,task_datasets\7T5A8461.JPG,True,0.18627267195114738
task_datasets\7T5A8449.JPG,task_datasets\7T5A8468.JPG,True,0.23479474446613724
task_datasets\7T5A8449.JPG,task_datasets\7T5A8477.JPG,True,0.26974167344660605
task_datasets\7T5A8449.JPG,task_datasets\7T5A8478.JPG,True,0.22901271955694757
task_datasets\7T5A8449.JPG,task_datasets\7T5A8480.JPG,True,0.31432188890508295
task_datasets\7T5A8449.JPG,task_datasets\7T5A8485.JPG,True,0.2708768580251699
task_datasets\7T5A8449.JPG,task_datasets\7T5A8500.JPG,True,0.5664234793557574
task_datasets\7T5A8449.JPG,task_datasets\7T5A8508.JPG,True,0.5394969567147305
task_datasets\7T5A8449.JPG,task_datasets\7T5A8733.JPG,True,0.24983067997138397
task_datasets\7T5A8449.JPG,task_datasets\7T5A8735.JPG,True,0.30800215450925295
task_datasets\7T5A8449.JPG,task_datasets\7T5A8740.JPG,True,0.3870621552446484
task_datasets\7T5A8449.JPG,task_datasets\7T5A8745.JPG,True,0.5308314724176076
task_datasets\7T5A8449.JPG,task_datasets\7T5A8749.JPG,True,0.16325796970504425
task_datasets\7T5A8449.JPG,task_datasets\7T5A8752.JPG,True,0.34873331624777226
task_datasets\7T5A8449.JPG,task_datasets\7T5A8753.JPG,True,0.34556285514391416
task_datasets\7T5A8449.JPG,task_datasets\7T5A8758.JPG,True,0.47207084272320754
task_datasets\7T5A8449.JPG,task_datasets\7T5A8762.JPG,True,0.16211608010094458
task_datasets\7T5A8449.JPG,task_datasets\7T5A8768.JPG,True,0.1859752383848695
task_datasets\7T5A8449.JPG,task_datasets\7T5A8775.JPG,True,0.20417296012093122
task_datasets\7T5A8449.JPG,task_datasets\7T5A8795.JPG,True,0.13082939201061639
task_datasets\7T5A8449.JPG,task_datasets\7T5A8921.JPG,True,0.20075796462434103
task_datasets\7T5A8449.JPG,task_datasets\7T5A8935.JPG,True,0.23944535994279392
task_datasets\7T5A8449.JPG,task_datasets\7T5A8936.JPG,True,0.297278746059804
task_datasets\7T5A8449.JPG,task_datasets\7T5A9437.JPG,True,0.5311966713280887
task_datasets\7T5A8449.JPG,task_datasets\7T5A9442.JPG,True,0.49269237209506744
task_datasets\7T5A8449.JPG,task_datasets\7T5A9446.JPG,True,0.5404286367745921
task_datasets\7T5A8449.JPG,task_datasets\7T5A9449.JPG,True,0.5545065253874661
task_datasets\7T5A8449.JPG,task_datasets\7T5A9450.JPG,True,0.34270557720205197
task_datasets\7T5A8449.JPG,task_datasets\7T5A9451.JPG,True,0.5249441684747107
task_datasets\7T5A8449.JPG,task_datasets\7T5A9452.JPG,True,0.1944440460966238
task_datasets\7T5A8449.JPG,task_datasets\7T5A9454.JPG,True,0.5525280642133668
task_datasets\7T5A8449.JPG,task_datasets\7T5A9466.JPG,True,0.2557517540630284
task_datasets\7T5A8449.JPG,task_datasets\7T5A9474.JPG,True,0.1557560172229212
task_datasets\7T5A8449.JPG,task_datasets\7T5A9492.JPG,True,0.5007462332471924
task_datasets\7T5A8449.JPG,task_datasets\7T5A9493.JPG,True,0.528196275221279
task_datasets\7T5A8449.JPG,task_datasets\7T5A9496.JPG,True,0.5199918970610997
task_datasets\7T5A8449.JPG,task_datasets\7T5A9500.JPG,True,0.2890803709601112
task_datasets\7T5A8449.JPG,task_datasets\7T5A9564.JPG,True,0.2755879036641935
task_datasets\7T5A8449.JPG,task_datasets\7T5A9583.JPG,True,0.5232719599183605
task_datasets\7T5A8449.JPG,task_datasets\7T5A9599.JPG,True,0.24150078343217385
task_datasets\7T5A8449.JPG,task_datasets\7T5A9635.JPG,True,0.4840418546196692
task_datasets\7T5A8449.JPG,task_datasets\7T5A9654.JPG,True,0.26954217371855793
task_datasets\7T5A8449.JPG,task_datasets\7T5A9676.JPG,True,0.31041064285466835
task_datasets\7T5A8449.JPG,task_datasets\7T5A9678.JPG,True,0.5461658771157281
task_datasets\7T5A8449.JPG,task_datasets\7T5A9679.JPG,True,0.416516723898095
task_datasets\7T5A8449.JPG,task_datasets\7T5A9685.JPG,True,0.2100794501966875
task_datasets\7T5A8449.JPG,task_datasets\7T5A9686.JPG,True,0.20898681208659664
task_datasets\7T5A8449.JPG,task_datasets\IMG_6716.JPG,True,0.4811863196506111
task_datasets\7T5A8449.JPG,task_datasets\IMG_6717.JPG,True,0.4292748841434467
task_datasets\7T5A8449.JPG,task_datasets\IMG_6721.JPG,True,0.23171868997722678
task_datasets\7T5A8449.JPG,task_datasets\IMG_6725.JPG,True,0.48814112366668805
task_datasets\7T5A8449.JPG,task_datasets\IMG_6750.JPG,True,0.4045302717242488
task_datasets\7T5A8449.JPG,task_datasets\IMG_6752.JPG,True,0.43631357836875684
task_datasets\7T5A8449.JPG,task_datasets\IMG_6753.JPG,True,0.29699982264192915
task_datasets\7T5A8450.JPG,task_datasets\7T5A8452.JPG,True,0.06534318735141575
task_datasets\7T5A8450.JPG,task_datasets\7T5A8455.JPG,False,0.6830262515398069
task_datasets\7T5A8450.JPG,task_datasets\7T5A8456.JPG,True,0.47659303940907305
task_datasets\7T5A8450.JPG,task_datasets\7T5A8457.JPG,True,0.4482836648856311
task_datasets\7T5A8450.JPG,task_datasets\7T5A8458.JPG,True,0.552106188801734
task_datasets\7T5A8450.JPG,task_datasets\7T5A8459.JPG,True,0.3766877814710151
task_datasets\7T5A8450.JPG,task_datasets\7T5A8460.JPG,True,0.619003612886287
task_datasets\7T5A8450.JPG,task_datasets\7T5A8461.JPG,True,0.4254509628612023
task_datasets\7T5A8450.JPG,task_datasets\7T5A8468.JPG,True,0.37739770245982684
task_datasets\7T5A8450.JPG,task_datasets\7T5A8477.JPG,True,0.44322829733632896
task_datasets\7T5A8450.JPG,task_datasets\7T5A8478.JPG,True,0.41302253232235
task_datasets\7T5A8450.JPG,task_datasets\7T5A8480.JPG,True,0.5051369168426669
task_datasets\7T5A8450.JPG,task_datasets\7T5A8485.JPG,True,0.47860200243782336
task_datasets\7T5A8450.JPG,task_datasets\7T5A8500.JPG,True,0.28522993682907893
task_datasets\7T5A8450.JPG,task_datasets\7T5A8508.JPG,True,0.27482484737493273
task_datasets\7T5A8450.JPG,task_datasets\7T5A8733.JPG,False,0.8316194565044168
task_datasets\7T5A8450.JPG,task_datasets\7T5A8735.JPG,True,0.35576854345650966
task_datasets\7T5A8450.JPG,task_datasets\7T5A8740.JPG,True,0.5803674767533915
task_datasets\7T5A8450.JPG,task_datasets\7T5A8745.JPG,True,0.22247878543867283
task_datasets\7T5A8450.JPG,task_datasets\7T5A8749.JPG,True,0.6662567144494637
task_datasets\7T5A8450.JPG,task_datasets\7T5A8752.JPG,True,0.4292671400182879
task_datasets\7T5A8450.JPG,task_datasets\7T5A8753.JPG,True,0.5398729723430649
task_datasets\7T5A8450.JPG,task_datasets\7T5A8758.JPG,True,0.20724363942676638
task_datasets\7T5A8450.JPG,task_datasets\7T5A8762.JPG,True,0.38563401303187594
task_datasets\7T5A8450.JPG,task_datasets\7T5A8768.JPG,True,0.35232807460502436
task_datasets\7T5A8450.JPG,task_datasets\7T5A8775.JPG,True,0.38674452161454964
task_datasets\7T5A8450.JPG,task_datasets\7T5A8795.JPG,True,0.3631838199810348
task_datasets\7T5A8450.JPG,task_datasets\7T5A8921.JPG,True,0.39765847780151187
task_datasets\7T5A8450.JPG,task_datasets\7T5A8935.JPG,True,0.4042629565326289
task_datasets\7T5A8450.JPG,task_datasets\7T5A8936.JPG,True,0.42684416253353896
task_datasets\7T5A8450.JPG,task_datasets\7T5A9437.JPG,True,0.2115545319020018
task_datasets\7T5A8450.JPG,task_datasets\7T5A9442.JPG,True,0.18714527240343004
task_datasets\7T5A8450.JPG,task_datasets\7T5A9446.JPG,True,0.21116090485228567
task_datasets\7T5A8450.JPG,task_datasets\7T5A9449.JPG,True,0.22813927176172177
task_datasets\7T5A8450.JPG,task_datasets\7T5A9450.JPG,True,0.46697471099612364
task_datasets\7T5A8450.JPG,task_datasets\7T5A9451.JPG,True,0.17176172960130176
task_datasets\7T5A8450.JPG,task_datasets\7T5A9452.JPG,True,0.6517402789853717
task_datasets\7T5A8450.JPG,task_datasets\7T5A9454.JPG,True,0.23018576663492796
task_datasets\7T5A8450.JPG,task_datasets\7T5A9466.JPG,True,0.452814464606495
task_datasets\7T5A8450.JPG,task_datasets\7T5A9474.JPG,True,0.5357359981898722
task_datasets\7T5A8450.JPG,task_datasets\7T5A9492.JPG,True,0.14214650507887716
task_datasets\7T5A8450.JPG,task_datasets\7T5A9493.JPG,True,0.19430662279223532
task_datasets\7T5A8450.JPG,task_datasets\7T5A9496.JPG,True,0.15351214820708248
task_datasets\7T5A8450.JPG,task_datasets\7T5A9500.JPG,True,0.4772127745071537
task_datasets\7T5A8450.JPG,task_datasets\7T5A9564.JPG,True,0.3201052431986632
task_datasets\7T5A8450.JPG,task_datasets\7T5A9583.JPG,True,0.359809645151265
task_datasets\7T5A8450.JPG,task_datasets\7T5A9599.JPG,True,0.460378597730988
task_datasets\7T5A8450.JPG,task_datasets\7T5A9635.JPG,True,0.2247130615702344
task_datasets\7T5A8450.JPG,task_datasets\7T5A9654.JPG,True,0.46837070676346204
task_datasets\7T5A8450.JPG,task_datasets\7T5A9676.JPG,True,0.5019344075776182
task_datasets\7T5A8450.JPG,task_datasets\7T5A9678.JPG,True,0.17990863797481393
task_datasets\7T5A8450.JPG,task_datasets\7T5A9679.JPG,True,0.5002813133789292
task_datasets\7T5A8450.JPG,task_datasets\7T5A9685.JPG,True,0.3926176871632422
task_datasets\7T5A8450.JPG,task_datasets\7T5A9686.JPG,True,0.3789745032690145
task_datasets\7T5A8450.JPG,task_datasets\IMG_6716.JPG,True,0.6080059942871766
task_datasets\7T5A8450.JPG,task_datasets\IMG_6717.JPG,True,0.5820141904617242
task_datasets\7T5A8450.JPG,task_datasets\IMG_6721.JPG,True,0.3955725105522606
task_datasets\7T5A8450.JPG,task_datasets\IMG_6725.JPG,True,0.18367242228074887
task_datasets\7T5A8450.JPG,task_datasets\IMG_6750.JPG,True,0.2318846347833502
task_datasets\7T5A8450.JPG,task_datasets\IMG_6752.JPG,True,0.11572886935213467
task_datasets\7T5A8450.JPG,task_datasets\IMG_6753.JPG,True,0.3133639784006904
task_datasets\7T5A8452.JPG,task_datasets\7T5A8455.JPG,False,0.6835501120454921
task_datasets\7T5A8452.JPG,task_datasets\7T5A8456.JPG,True,0.4610932108575556
task_datasets\7T5A8452.JPG,task_datasets\7T5A8457.JPG,True,0.4392154519250664
task_datasets\7T5A8452.JPG,task_datasets\7T5A8458.JPG,True,0.5597932983687735
task_datasets\7T5A8452.JPG,task_datasets\7T5A8459.JPG,True,0.418143448237313
task_datasets\7T5A8452.JPG,task_datasets\7T5A8460.JPG,True,0.5990850112887149
task_datasets\7T5A8452.JPG,task_datasets\7T5A8461.JPG,True,0.4353112257044076
task_datasets\7T5A8452.JPG,task_datasets\7T5A8468.JPG,True,0.3890476201754881
task_datasets\7T5A8452.JPG,task_datasets\7T5A8477.JPG,True,0.45265929622806134
task_datasets\7T5A8452.JPG,task_datasets\7T5A8478.JPG,True,0.4226222669570513
task_datasets\7T5A8452.JPG,task_datasets\7T5A8480.JPG,True,0.5185687136463613
task_datasets\7T5A8452.JPG,task_datasets\7T5A8485.JPG,True,0.47879225430872574
task_datasets\7T5A8452.JPG,task_datasets\7T5A8500.JPG,True,0.3264294810526486
task_datasets\7T5A8452.JPG,task_datasets\7T5A8508.JPG,True,0.3370054017235018
task_datasets\7T5A8452.JPG,task_datasets\7T5A8733.JPG,False,0.7882102843352065
task_datasets\7T5A8452.JPG,task_datasets\7T5A8735.JPG,True,0.3773091204292893
task_datasets\7T5A8452.JPG,task_datasets\7T5A8740.JPG,True,0.5443274669196996
task_datasets\7T5A8452.JPG,task_datasets\7T5A8745.JPG,True,0.2504221623067864
task_datasets\7T5A8452.JPG,task_datasets\7T5A8749.JPG,True,0.6289298948831596
task_datasets\7T5A8452.JPG,task_datasets\7T5A8752.JPG,True,0.39761049126046955
task_datasets\7T5A8452.JPG,task_datasets\7T5A8753.JPG,True,0.49448999809538674
task_datasets\7T5A8452.JPG,task_datasets\7T5A8758.JPG,True,0.2300344936284331
task_datasets\7T5A8452.JPG,task_datasets\7T5A8762.JPG,True,0.4048931647636007
task_datasets\7T5A8452.JPG,task_datasets\7T5A8768.JPG,True,0.37973813858009153
task_datasets\7T5A8452.JPG,task_datasets\7T5A8775.JPG,True,0.44591530680267677
task_datasets\7T5A8452.JPG,task_datasets\7T5A8795.JPG,True,0.3609827192333359
task_datasets\7T5A8452.JPG,task_datasets\7T5A8921.JPG,True,0.413280135824464
task_datasets\7T5A8452.JPG,task_datasets\7T5A8935.JPG,True,0.3509536379765893
task_datasets\7T5A8452.JPG,task_datasets\7T5A8936.JPG,True,0.39843432817323365
task_datasets\7T5A8452.JPG,task_datasets\7T5A9437.JPG,True,0.2434360002387349
task_datasets\7T5A8452.JPG,task_datasets\7T5A9442.JPG,True,0.23065610696035055
task_datasets\7T5A8452.JPG,task_datasets\7T5A9446.JPG,True,0.2574683585468506
task_datasets\7T5A8452.JPG,task_datasets\7T5A9449.JPG,True,0.30966888777193635
task_datasets\7T5A8452.JPG,task_datasets\7T5A9450.JPG,True,0.4546316000438536
task_datasets\7T5A8452.JPG,task_datasets\7T5A9451.JPG,True,0.25432369075487127
task_datasets\7T5A8452.JPG,task_datasets\7T5A9452.JPG,True,0.6146909131676719
task_datasets\7T5A8452.JPG,task_datasets\7T5A9454.JPG,True,0.287938132848907
task_datasets\7T5A8452.JPG,task_datasets\7T5A9466.JPG,True,0.4655437277254124
task_datasets\7T5A8452.JPG,task_datasets\7T5A9474.JPG,True,0.4762849587507134
task_datasets\7T5A8452.JPG,task_datasets\7T5A9492.JPG,True,0.18073410961705738
task_datasets\7T5A8452.JPG,task_datasets\7T5A9493.JPG,True,0.23268192633913665
task_datasets\7T5A8452.JPG,task_datasets\7T5A9496.JPG,True,0.1933909603576337
task_datasets\7T5A8452.JPG,task_datasets\7T5A9500.JPG,True,0.4939589557972479
task_datasets\7T5A8452.JPG,task_datasets\7T5A9564.JPG,True,0.3539967490602405
task_datasets\7T5A8452.JPG,task_datasets\7T5A9583.JPG,True,0.3542044911296276
task_datasets\7T5A8452.JPG,task_datasets\7T5A9599.JPG,True,0.4770094236495579
task_datasets\7T5A8452.JPG,task_datasets\7T5A9635.JPG,True,0.2677944584383283
task_datasets\7T5A8452.JPG,task_datasets\7T5A9654.JPG,True,0.470799267939525
task_datasets\7T5A8452.JPG,task_datasets\7T5A9676.JPG,True,0.528598167459117
task_datasets\7T5A8452.JPG,task_datasets\7T5A9678.JPG,True,0.24502813571224458
task_datasets\7T5A8452.JPG,task_datasets\7T5A9679.JPG,True,0.505532711529741
task_datasets\7T5A8452.JPG,task_datasets\7T5A9685.JPG,True,0.41205191345027226
task_datasets\7T5A8452.JPG,task_datasets\7T5A9686.JPG,True,0.40402411864408794
task_datasets\7T5A8452.JPG,task_datasets\IMG_6716.JPG,True,0.6065038034661716
task_datasets\7T5A8452.JPG,task_datasets\IMG_6717.JPG,True,0.5802256490679539
task_datasets\7T5A8452.JPG,task_datasets\IMG_6721.JPG,True,0.4069624363522536
task_datasets\7T5A8452.JPG,task_datasets\IMG_6725.JPG,True,0.18030733148552103
task_datasets\7T5A8452.JPG,task_datasets\IMG_6750.JPG,True,0.23389822711130526
task_datasets\7T5A8452.JPG,task_datasets\IMG_6752.JPG,True,0.13118148299499444
task_datasets\7T5A8452.JPG,task_datasets\IMG_6753.JPG,True,0.3535866567186159
task_datasets\7T5A8455.JPG,task_datasets\7T5A8456.JPG,True,0.4839414592831035
task_datasets\7T5A8455.JPG,task_datasets\7T5A8457.JPG,True,0.44237982802826004
task_datasets\7T5A8455.JPG,task_datasets\7T5A8458.JPG,True,0.31865941500997863
task_datasets\7T5A8455.JPG,task_datasets\7T5A8459.JPG,True,0.5250056110180135
task_datasets\7T5A8455.JPG,task_datasets\7T5A8460.JPG,True,0.45819156660724825
task_datasets\7T5A8455.JPG,task_datasets\7T5A8461.JPG,True,0.4467870399722538
task_datasets\7T5A8455.JPG,task_datasets\7T5A8468.JPG,True,0.33764776471933144
task_datasets\7T5A8455.JPG,task_datasets\7T5A8477.JPG,True,0.34237505540505464
task_datasets\7T5A8455.JPG,task_datasets\7T5A8478.JPG,True,0.5994380455122084
task_datasets\7T5A8455.JPG,task_datasets\7T5A8480.JPG,True,0.33974120260639085
task_datasets\7T5A8455.JPG,task_datasets\7T5A8485.JPG,True,0.39716598340751386
task_datasets\7T5A8455.JPG,task_datasets\7T5A8500.JPG,True,0.6367328709271364
task_datasets\7T5A8455.JPG,task_datasets\7T5A8508.JPG,True,0.6477485860374119
task_datasets\7T5A8455.JPG,task_datasets\7T5A8733.JPG,False,0.7814762738917231
task_datasets\7T5A8455.JPG,task_datasets\7T5A8735.JPG,False,0.7526475998730262
task_datasets\7T5A8455.JPG,task_datasets\7T5A8740.JPG,False,0.6829207863420544
task_datasets\7T5A8455.JPG,task_datasets\7T5A8745.JPG,True,0.504401305684263
task_datasets\7T5A8455.JPG,task_datasets\7T5A8749.JPG,False,0.8455143881627029
task_datasets\7T5A8455.JPG,task_datasets\7T5A8752.JPG,False,0.8190580400763768
task_datasets\7T5A8455.JPG,task_datasets\7T5A8753.JPG,False,0.799456720120798
task_datasets\7T5A8455.JPG,task_datasets\7T5A8758.JPG,True,0.4565531769076895
task_datasets\7T5A8455.JPG,task_datasets\7T5A8762.JPG,True,0.2925165516843178
task_datasets\7T5A8455.JPG,task_datasets\7T5A8768.JPG,True,0.49593371381508433
task_datasets\7T5A8455.JPG,task_datasets\7T5A8775.JPG,True,0.3240478872454584
task_datasets\7T5A8455.JPG,task_datasets\7T5A8795.JPG,True,0.3126449550964093
task_datasets\7T5A8455.JPG,task_datasets\7T5A8921.JPG,True,0.575880081292755
task_datasets\7T5A8455.JPG,task_datasets\7T5A8935.JPG,True,0.5428412744623365
task_datasets\7T5A8455.JPG,task_datasets\7T5A8936.JPG,True,0.27000557392291946
task_datasets\7T5A8455.JPG,task_datasets\7T5A9437.JPG,True,0.6579188638891209
task_datasets\7T5A8455.JPG,task_datasets\7T5A9442.JPG,True,0.6074799687116095
task_datasets\7T5A8455.JPG,task_datasets\7T5A9446.JPG,False,0.7019083739814227
task_datasets\7T5A8455.JPG,task_datasets\7T5A9449.JPG,False,0.703772172641758
task_datasets\7T5A8455.JPG,task_datasets\7T5A9450.JPG,False,0.8672751805286962
task_datasets\7T5A8455.JPG,task_datasets\7T5A9451.JPG,False,0.68936949444064
task_datasets\7T5A8455.JPG,task_datasets\7T5A9452.JPG,False,0.8013971558939896
task_datasets\7T5A8455.JPG,task_datasets\7T5A9454.JPG,False,0.7219221148957089
task_datasets\7T5A8455.JPG,task_datasets\7T5A9466.JPG,True,0.6788539265623147
task_datasets\7T5A8455.JPG,task_datasets\7T5A9474.JPG,False,0.7077169166772005
task_datasets\7T5A8455.JPG,task_datasets\7T5A9492.JPG,True,0.6652239758556158
task_datasets\7T5A8455.JPG,task_datasets\7T5A9493.JPG,True,0.6368656457368449
task_datasets\7T5A8455.JPG,task_datasets\7T5A9496.JPG,True,0.6557818239501929
task_datasets\7T5A8455.JPG,task_datasets\7T5A9500.JPG,False,0.6979751232165519
task_datasets\7T5A8455.JPG,task_datasets\7T5A9564.JPG,False,0.704351555230478
task_datasets\7T5A8455.JPG,task_datasets\7T5A9583.JPG,True,0.5628560729726328
task_datasets\7T5A8455.JPG,task_datasets\7T5A9599.JPG,True,0.5669885572577134
task_datasets\7T5A8455.JPG,task_datasets\7T5A9635.JPG,True,0.6361818352303725
task_datasets\7T5A8455.JPG,task_datasets\7T5A9654.JPG,True,0.6262728498502692
task_datasets\7T5A8455.JPG,task_datasets\7T5A9676.JPG,True,0.25750852726188334
task_datasets\7T5A8455.JPG,task_datasets\7T5A9678.JPG,False,0.68302421952927
task_datasets\7T5A8455.JPG,task_datasets\7T5A9679.JPG,True,0.22757405212456705
task_datasets\7T5A8455.JPG,task_datasets\7T5A9685.JPG,True,0.32457224691025144
task_datasets\7T5A8455.JPG,task_datasets\7T5A9686.JPG,True,0.48350655449240676
task_datasets\7T5A8455.JPG,task_datasets\IMG_6716.JPG,True,0.27902586162216425
task_datasets\7T5A8455.JPG,task_datasets\IMG_6717.JPG,True,0.24847592715137845
task_datasets\7T5A8455.JPG,task_datasets\IMG_6721.JPG,False,0.7171384625381907
task_datasets\7T5A8455.JPG,task_datasets\IMG_6725.JPG,False,0.7158829491150154
task_datasets\7T5A8455.JPG,task_datasets\IMG_6750.JPG,False,0.7788844461752424
task_datasets\7T5A8455.JPG,task_datasets\IMG_6752.JPG,False,0.6988338544654209
task_datasets\7T5A8455.JPG,task_datasets\IMG_6753.JPG,False,0.717876583997312
task_datasets\7T5A8456.JPG,task_datasets\7T5A8457.JPG,True,0.13082617320223
task_datasets\7T5A8456.JPG,task_datasets\7T5A8458.JPG,True,0.2358848722066138
task_datasets\7T5A8456.JPG,task_datasets\7T5A8459.JPG,True,0.30439266195047887
task_datasets\7T5A8456.JPG,task_datasets\7T5A8460.JPG,True,0.39993989632531757
task_datasets\7T5A8456.JPG,task_datasets\7T5A8461.JPG,True,0.30125487492977776
task_datasets\7T5A8456.JPG,task_datasets\7T5A8468.JPG,True,0.36258820892305077
task_datasets\7T5A8456.JPG,task_datasets\7T5A8477.JPG,True,0.3253372328707318
task_datasets\7T5A8456.JPG,task_datasets\7T5A8478.JPG,True,0.2989908368634637
task_datasets\7T5A8456.JPG,task_datasets\7T5A8480.JPG,True,0.3622116580599014
task_datasets\7T5A8456.JPG,task_datasets\7T5A8485.JPG,True,0.2988191563834365
task_datasets\7T5A8456.JPG,task_datasets\7T5A8500.JPG,True,0.5739982362064312
task_datasets\7T5A8456.JPG,task_datasets\7T5A8508.JPG,True,0.5489049592095093
task_datasets\7T5A8456.JPG,task_datasets\7T5A8733.JPG,False,0.7389915545096399
task_datasets\7T5A8456.JPG,task_datasets\7T5A8735.JPG,True,0.42511561934294084
task_datasets\7T5A8456.JPG,task_datasets\7T5A8740.JPG,True,0.5196302777258616
task_datasets\7T5A8456.JPG,task_datasets\7T5A8745.JPG,True,0.5733774918021939
task_datasets\7T5A8456.JPG,task_datasets\7T5A8749.JPG,True,0.6591261721037965
task_datasets\7T5A8456.JPG,task_datasets\7T5A8752.JPG,True,0.4956288985393956
task_datasets\7T5A8456.JPG,task_datasets\7T5A8753.JPG,True,0.421702616449422
task_datasets\7T5A8456.JPG,task_datasets\7T5A8758.JPG,True,0.46761251424483974
